tweet_id,name,screen_name,retweet_count,text,mined_at,created_at,favourite_count,hashtags,status_count,followers_count,location,source_device,retweet_text
1468432301612744708,XRPoint,CarloPunt,50,RT @JohnEDeaton1: Does everyone win in the above scenario? The SEC wins. Ripple wins. #XRPHolders who never sold win. But what about other…,2021-12-07 23:09:40.715462,2021-12-08 04:08:37+00:00,0,"[{'text': 'XRPHolders', 'indices': [86, 97]}]",32183,975,,Twitter for iPad,"Does everyone win in the above scenario? The SEC wins. Ripple wins. #XRPHolders who never sold win. But what about other crypto projects? If the above scenario happens, ironically, only #Bitcoin and #XRP would be safe. Can #ETH investors honestly say they’re not worried? #ADA?"
1468432283434553345,JungleInvesting,Jungle_E_Invest,0,"When you receive multiple ""signs"" to liquidate all your crypto holdings by Dec 7th do you do it?? #cryptopsychic #psychic #Crypto #BTC #ETH #ADA #SOL #AVAX #warning #cryptocurrency #Binance #forex",2021-12-07 23:09:40.720853,2021-12-08 04:08:33+00:00,0,"[{'text': 'cryptopsychic', 'indices': [98, 112]}, {'text': 'psychic', 'indices': [113, 121]}, {'text': 'Crypto', 'indices': [122, 129]}, {'text': 'BTC', 'indices': [130, 134]}, {'text': 'ETH', 'indices': [135, 139]}, {'text': 'ADA', 'indices': [140, 144]}, {'text': 'SOL', 'indices': [145, 149]}, {'text': 'AVAX', 'indices': [150, 155]}, {'text': 'warning', 'indices': [156, 164]}, {'text': 'cryptocurrency', 'indices': [165, 180]}, {'text': 'Binance', 'indices': [181, 189]}, {'text': 'forex', 'indices': [190, 196]}]",1002,400,,Twitter for Android,None
1468432274056220672,Cryptofactsofficial 🌍,CryptofactsON,0,"#BTC sentiment ‘comparable to a funeral’ — 5 things to watch in #Bitcoin this week...
#Metaverse
#Crypto  #Solana #CRO #trade #CryptoNews #altcoins #Tether #Ethereum #ADA #TRX #Hodler #Trade #BNB #BTC #Cardano #nftart #ETH #Gold #HODL #DeFi #AVAX #NFTs https://t.co/fLgzbqeefX",2021-12-07 23:09:40.725611,2021-12-08 04:08:30+00:00,0,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'Bitcoin', 'indices': [64, 72]}, {'text': 'Metaverse', 'indices': [86, 96]}, {'text': 'Crypto', 'indices': [97, 104]}, {'text': 'Solana', 'indices': [106, 113]}, {'text': 'CRO', 'indices': [114, 118]}, {'text': 'trade', 'indices': [119, 125]}, {'text': 'CryptoNews', 'indices': [126, 137]}, {'text': 'altcoins', 'indices': [138, 147]}, {'text': 'Tether', 'indices': [148, 155]}, {'text': 'Ethereum', 'indices': [156, 165]}, {'text': 'ADA', 'indices': [166, 170]}, {'text': 'TRX', 'indices': [171, 175]}, {'text': 'Hodler', 'indices': [176, 183]}, {'text': 'Trade', 'indices': [184, 190]}, {'text': 'BNB', 'indices': [191, 195]}, {'text': 'BTC', 'indices': [196, 200]}, {'text': 'Cardano', 'indices': [201, 209]}, {'text': 'nftart', 'indices': [210, 217]}, {'text': 'ETH', 'indices': [218, 222]}, {'text': 'Gold', 'indices': [223, 228]}, {'text': 'HODL', 'indices': [229, 234]}, {'text': 'DeFi', 'indices': [235, 240]}, {'text': 'AVAX', 'indices': [241, 246]}, {'text': 'NFTs', 'indices': [247, 252]}]",3330,205,,Twitter for Android,None
1468432239612809219,Du.💎 Elite Soldier 💎,bywuyue,18,"RT @berlin_samurai2: ""The way to get started is to quit talking and begin doing.""
We are here for #MXS
🟡🔴🟢
https://t.co/Dgg3guLvoK 
🟡
https…",2021-12-07 23:09:40.729336,2021-12-08 04:08:22+00:00,0,"[{'text': 'MXS', 'indices': [98, 102]}]",2499,1667,,Twitter for Android,"""The way to get started is to quit talking and begin doing.""
We are here for #MXS
🟡🔴🟢
https://t.co/Dgg3guLvoK 
🟡
https://t.co/Okv6ycHuo3 
🟡🔴🔴
@WolfofCryptoBLV
@MXSToken 
🟢
#BNB #ADA #BTC #CRYPTO #MXS #ETH #RBXSamurai https://t.co/q0xE536VIv"
1468432167965376513,7StarWonder/,7starwonder,0,"@CNFT_IO is such a bad experience one can only guess after buying if NFT will be released or not 👀 

Just saying @NamebaseHQ is dope

#cardano #ada $ada #hosky #hoskytoken $hosky #memellionaires #hoskynft #CNFTcollection #CNFT
#Handshake #HNS $HNS",2021-12-07 23:09:40.733598,2021-12-08 04:08:05+00:00,0,"[{'text': 'cardano', 'indices': [134, 142]}, {'text': 'ada', 'indices': [143, 147]}, {'text': 'hosky', 'indices': [153, 159]}, {'text': 'hoskytoken', 'indices': [160, 171]}, {'text': 'memellionaires', 'indices': [179, 194]}, {'text': 'hoskynft', 'indices': [195, 204]}, {'text': 'CNFTcollection', 'indices': [205, 220]}, {'text': 'CNFT', 'indices': [221, 226]}, {'text': 'Handshake', 'indices': [227, 237]}, {'text': 'HNS', 'indices': [238, 242]}]",73,39,,Twitter Web App,None
1468432156636717059,ayyoob_Elite,ayyoob_Elite,2,"RT @C_Shangchi: #RBXS is gonna be making some noise in the #Crypto world soon🔊🔊🔊

Stay updated with the #MXS/#RBX merger at https://t.co/2K…",2021-12-07 23:09:40.737460,2021-12-08 04:08:02+00:00,0,"[{'text': 'RBXS', 'indices': [16, 21]}, {'text': 'Crypto', 'indices': [59, 66]}, {'text': 'MXS', 'indices': [104, 108]}, {'text': 'RBX', 'indices': [109, 113]}]",833,45,,Twitter for Android,"#RBXS is gonna be making some noise in the #Crypto world soon🔊🔊🔊

Stay updated with the #MXS/#RBX merger at https://t.co/2KwSu5SXcR 

#ETH #BTC #Binance #altcoins #100xgem #shib #BNB @berlin_samurai2 @Nicculus @Okami_mxsamurai @MOHAMAD_noble @MXStoken @RBXtoken $MXS #ADA #doge https://t.co/AFiwIWvkwq"
1468432107789766657,TenPence,YwN_TenPence,0,"@EmeraldRoots831 @LastofthePride9 @blegit72 #ADA is all I hold 🤣
And your profile says you had a dime before you had a dime, well my name is a reference to Dimebag (Darrell) so we got that in common as well lol",2021-12-07 23:09:40.740654,2021-12-08 04:07:51+00:00,0,"[{'text': 'ADA', 'indices': [44, 48]}]",77,10,,Twitter Web App,None
1468432094703591427,CryptoWatchr,CryptoWatchr,6,RT @hayyo_d: $trias is #technology future #altcoin #BTC #Binance #ADA #Blockchain #BNB #Crypto #cryptocurrencies #Ethereum https://t.co/GcR…,2021-12-07 23:09:40.743798,2021-12-08 04:07:48+00:00,0,"[{'text': 'technology', 'indices': [23, 34]}, {'text': 'altcoin', 'indices': [42, 50]}, {'text': 'BTC', 'indices': [51, 55]}, {'text': 'Binance', 'indices': [56, 64]}, {'text': 'ADA', 'indices': [65, 69]}, {'text': 'Blockchain', 'indices': [70, 81]}, {'text': 'BNB', 'indices': [82, 86]}, {'text': 'Crypto', 'indices': [87, 94]}, {'text': 'cryptocurrencies', 'indices': [95, 112]}, {'text': 'Ethereum', 'indices': [113, 122]}]",25304,570,,CryptoWatchr,$trias is #technology future #altcoin #BTC #Binance #ADA #Blockchain #BNB #Crypto #cryptocurrencies #Ethereum https://t.co/GcRsCg3Mkl
1468432091343773701,mau bigwin,plisbigwincityx,107,"RT @CutymalsCom: #CNFT GIVEAWAY🦓
Today is Dolphin time!
Don't have one yet ?
Get one of 135 unique animals!
https://t.co/kHbEFyuC9t

How to…",2021-12-07 23:09:40.746898,2021-12-08 04:07:47+00:00,0,"[{'text': 'CNFT', 'indices': [17, 22]}]",19861,91,,Twitter for Android,"#CNFT GIVEAWAY🦓
Today is Dolphin time!
Don't have one yet ?
Get one of 135 unique animals!
https://t.co/kHbEFyuC9t

How to enter #NFTGiveaway:
🦓 Follow @CutymalsCom
🦓 Like&amp;RT
🦓 Tag 3 #CNFTCommunity friends
Winners will be selected in 48h!
Good Luck🚀
#Cardano #ADA #NFT #NFTs https://t.co/EkGTWu9L7i"
1468432087325814784,Oishi Mula,OishiMula,26,"RT @CryptoIRELAND1: Are we going back up 😎
#ADA #Cardano $ADA ⬆️⬆️⬆️ https://t.co/E6OUikgCxT",2021-12-07 23:09:40.749727,2021-12-08 04:07:46+00:00,0,"[{'text': 'ADA', 'indices': [43, 47]}, {'text': 'Cardano', 'indices': [48, 56]}]",26,11,,Twitter Web App,"Are we going back up 😎
#ADA #Cardano $ADA ⬆️⬆️⬆️ https://t.co/E6OUikgCxT"
1468432065506861059,CryptoRaver,Crypto_Raver,6,RT @hayyo_d: $trias is #technology future #altcoin #BTC #Binance #ADA #Blockchain #BNB #Crypto #cryptocurrencies #Ethereum,2021-12-07 23:09:40.983549,2021-12-08 04:07:41+00:00,0,"[{'text': 'technology', 'indices': [23, 34]}, {'text': 'altcoin', 'indices': [42, 50]}, {'text': 'BTC', 'indices': [51, 55]}, {'text': 'Binance', 'indices': [56, 64]}, {'text': 'ADA', 'indices': [65, 69]}, {'text': 'Blockchain', 'indices': [70, 81]}, {'text': 'BNB', 'indices': [82, 86]}, {'text': 'Crypto', 'indices': [87, 94]}, {'text': 'cryptocurrencies', 'indices': [95, 112]}, {'text': 'Ethereum', 'indices': [113, 122]}]",18572,2018,,Twitter for Android,$trias is #technology future #altcoin #BTC #Binance #ADA #Blockchain #BNB #Crypto #cryptocurrencies #Ethereum https://t.co/GcRsCg3Mkl
1468432031604482048,justthenewsnow,justthenewsnow1,146,"RT @cryptospace_eth: 🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP…",2021-12-07 23:09:40.989487,2021-12-08 04:07:33+00:00,0,"[{'text': 'Giveaway', 'indices': [99, 108]}, {'text': 'BTC', 'indices': [109, 113]}, {'text': 'ETH', 'indices': [114, 118]}, {'text': 'ADA', 'indices': [119, 123]}, {'text': 'XRP', 'indices': [124, 128]}, {'text': 'SAND', 'indices': [129, 134]}, {'text': 'SXP', 'indices': [135, 139]}]",5273,78,,Twitter for iPhone,"🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP #buythedip #HOT #Bitcoin  #DOGE #CAKE #TRX #REEF #cryptocrash #Çekiliş #ETH #cryto #Binance #NFT #BNB #BSC #BSCGem #avax"
1468432030513905667,Dominick Giachetti,domgiachetti,24,"RT @legitcryptonerd: $Qnt is here at the moment, IN SHA ALLAH

Already declared by #Oracle as successful startup which is now certified &amp; a…",2021-12-07 23:09:40.994056,2021-12-08 04:07:32+00:00,0,"[{'text': 'Oracle', 'indices': [83, 90]}]",13472,511,,Twitter for iPhone,"$Qnt is here at the moment, IN SHA ALLAH

Already declared by #Oracle as successful startup which is now certified &amp; approved by them for Oracle interoperability solutions
$btc $eth  $xrp #dot #eth #Ethereum #altcoins #QNT #btc #bitcoin #ADA #doge #bnb #xrp #SHIB  #avax #Crypto https://t.co/y0o2otK6TN"
1468432018748977153,ayyoob_Elite,ayyoob_Elite,11,"RT @usakenshin: Make the most of your time at #MXS and get rich. 🤑🤑🤑🤟🤟🤟#MXS

💎https://t.co/begFz0QIXQ… 
💎 https://t.co/9dIxfwneYr

@WolfofC…",2021-12-07 23:09:40.997771,2021-12-08 04:07:30+00:00,0,"[{'text': 'MXS', 'indices': [46, 50]}, {'text': 'MXS', 'indices': [71, 75]}]",833,45,,Twitter for Android,"Make the most of your time at #MXS and get rich. 🤑🤑🤑🤟🤟🤟#MXS

💎https://t.co/begFz0QIXQ… 
💎 https://t.co/9dIxfwneYr

@WolfofCryptoBLV
@MXSToken 

#BTC  #BNB  #ADA #Ethereum #BITCOIN  #RBX https://t.co/6HOTTIc28r"
1468432011840815106,"RibBit ""The Bit Manipulator"" | CNFT artist",bit_manipulator,49,"RT @_quickben: 🎁 #NFTGiveaway 🎁

@WolfKingdomNFT is giving away

🏆10x WL spots

Checkout the amazing 3D artwork! 🔥

✅❤️&amp; RT
✅Follow @WolfKi…",2021-12-07 23:09:41.001649,2021-12-08 04:07:28+00:00,0,"[{'text': 'NFTGiveaway', 'indices': [17, 29]}]",341,289,,Twitter Web App,"🎁 #NFTGiveaway 🎁

@WolfKingdomNFT is giving away

🏆10x WL spots

Checkout the amazing 3D artwork! 🔥

✅❤️&amp; RT
✅Follow @WolfKingdomNFT &amp; me
✅Tag 3 pals

⏱️24h

📅Mint Date: 11 Dec, 3 PM UTC

#CNFTGiveaway #NFTCommunity #CNFT #CNFTCommunity #ADA #Cardano https://t.co/z9y3ujTZOh"
1468432000151343112,CRYPTO CURT 💸🚀⚖️,CurtyCrypto007,114,"RT @gabmorelli: 🚨#CNFT GIVEAWAY🚨

Giving away a random Cyborg from @project2090nft on mint date

To enter:
🔥Follow @nextcnft &amp; @project2090…",2021-12-07 23:09:41.004890,2021-12-08 04:07:25+00:00,0,"[{'text': 'CNFT', 'indices': [17, 22]}]",1313,272,,Twitter for iPhone,"🚨#CNFT GIVEAWAY🚨

Giving away a random Cyborg from @project2090nft on mint date

To enter:
🔥Follow @nextcnft &amp; @project2090nft 
🔥Like &amp; RT
🔥Tag 2 crypto friends
 
Winner in 48h! 🍀

#CNFTGiveaway #NFTGiveaway #CNFTs #CNFTCommunity #CNFTdrop #Cardano #ADA https://t.co/onEREzWym7"
1468431967079260161,Cardano Feed ($ADA),CardanoFeed,0,"THE OFFICIAL PRESENTATION OF THE BELA MAJIN – Maddalena Cardano, from Stroppiana, will be the queen of the Vercellese Carnival 2022 alongside the Bicciolano 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #crypt… https://t.co/FVNZRFwCtL",2021-12-07 23:09:41.007962,2021-12-08 04:07:17+00:00,0,"[{'text': 'Cardano', 'indices': [159, 167]}, {'text': 'cardanofeed', 'indices': [168, 180]}, {'text': 'ADA', 'indices': [181, 185]}, {'text': 'crypto', 'indices': [186, 193]}, {'text': 'cardanocommunity', 'indices': [194, 211]}, {'text': 'bitcoin', 'indices': [212, 220]}, {'text': 'CoinMarketCap', 'indices': [221, 235]}, {'text': 'blockchain', 'indices': [236, 247]}, {'text': 'crypt', 'indices': [248, 254]}]",14469,26955,,IFTTT,None
1468431964680364035,Du.💎 Elite Soldier 💎,bywuyue,3,"RT @wanzhanjie3: A good day begins.

#MXS 🤝 #RBX
🔥🔥🔥 
#MXSamurai 
🟢🔴🟡 🟡
https://t.co/0cUSmzIXeR  mxsrbxsamuraip…
🔴
@WolfofCryptoBLV
@MXSTok…",2021-12-07 23:09:41.011066,2021-12-08 04:07:17+00:00,0,"[{'text': 'MXS', 'indices': [37, 41]}, {'text': 'RBX', 'indices': [44, 48]}, {'text': 'MXSamurai', 'indices': [54, 64]}]",2499,1667,,Twitter for Android,"A good day begins.

#MXS 🤝 #RBX
🔥🔥🔥 
#MXSamurai 
🟢🔴🟡 🟡
https://t.co/0cUSmzIXeR  mxsrbxsamuraip…
🔴
@WolfofCryptoBLV
@MXSToken 
🔴🟡🟢
#Bitcoin    #BNB    #ADA #在ETH #CMC #MXS #RBXSamurai https://t.co/g6MWOk86tN"
1468431964277338116,Krizzel Angeles,AngelesKrizzel,7,"RT @striscione_nft: 🚨not a giveaway
Drop #4 is this Saturday
11 am PST - 7 pm UTC 8 $ada
Theme of this drop - 70's
Game we're playing in di…",2021-12-07 23:09:41.014299,2021-12-08 04:07:17+00:00,0,[],10086,369,,Twitter for Android,"🚨not a giveaway
Drop #4 is this Saturday
11 am PST - 7 pm UTC 8 $ada
Theme of this drop - 70's
Game we're playing in discord during the drop
""Luck of the Draw"" 100+ ADA to giveaway some lucky members 
🚨Like and comment
🎉Retweet
👍 tag two friends

#ada 
#CNFTs 
#cnftcommunity https://t.co/8Wv0eJSY5B"
1468431875609870340,Anoth Perso,AnothPerso,3,"RT @MariuszMorpheus: $MNW is literally going to the #moon 🚀🚀🚀🌕🌕🌕
#masternode #passiveincome #worldtrade #fortune500 #supplychain #BTC #Ethe…",2021-12-07 23:09:41.244395,2021-12-08 04:06:55+00:00,0,"[{'text': 'moon', 'indices': [52, 57]}, {'text': 'masternode', 'indices': [65, 76]}, {'text': 'passiveincome', 'indices': [77, 91]}, {'text': 'worldtrade', 'indices': [92, 103]}, {'text': 'fortune500', 'indices': [104, 115]}, {'text': 'supplychain', 'indices': [116, 128]}, {'text': 'BTC', 'indices': [129, 133]}]",12108,320,,Twitter for Android,"$MNW is literally going to the #moon 🚀🚀🚀🌕🌕🌕
#masternode #passiveincome #worldtrade #fortune500 #supplychain #BTC #Ethereum #ALTSEASON #ADA #QNT #HODL #KuCoin #KuCoinGem #Binance #DYOR #shillme https://t.co/wSx8k9KsjB"
1468431846803263489,Krizzel Angeles,AngelesKrizzel,32,"RT @LGBTQstakepool: 🚨#CNFT #Giveaway 🚨

DeepVision Derivatives Project creating something that looks beautiful whilst giving credit to the…",2021-12-07 23:09:41.249630,2021-12-08 04:06:49+00:00,0,"[{'text': 'CNFT', 'indices': [21, 26]}, {'text': 'Giveaway', 'indices': [27, 36]}]",10086,369,,Twitter for Android,"🚨#CNFT #Giveaway 🚨

DeepVision Derivatives Project creating something that looks beautiful whilst giving credit to the original artists.

✅ Like &amp; Retweet
✅ Follow @LGBTQstakepool  &amp; @DVDerivatives 
✅ Tag Friends

Winner on 12/12/2021!🏆

#cardano #CardanoCommunity #ADA #NFT https://t.co/SWcozxy93i"
1468431833176186882,Trevor “Ch1pMagn3t” Aupaluktuq 🏒🇨🇦,Tanuyak,146,"RT @cryptospace_eth: 🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP…",2021-12-07 23:09:41.254086,2021-12-08 04:06:45+00:00,0,"[{'text': 'Giveaway', 'indices': [99, 108]}, {'text': 'BTC', 'indices': [109, 113]}, {'text': 'ETH', 'indices': [114, 118]}, {'text': 'ADA', 'indices': [119, 123]}, {'text': 'XRP', 'indices': [124, 128]}, {'text': 'SAND', 'indices': [129, 134]}, {'text': 'SXP', 'indices': [135, 139]}]",12999,278,,Twitter for iPhone,"🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP #buythedip #HOT #Bitcoin  #DOGE #CAKE #TRX #REEF #cryptocrash #Çekiliş #ETH #cryto #Binance #NFT #BNB #BSC #BSCGem #avax"
1468431830168707081,Rizky Nugroho,dewaset46371127,1767,"RT @cryptoandee: where are the investors?💰
who of you invests regularly💯
and in which cryptocurrency?📈

#token #DeFi #NFT #NFTs #SOL #ADA…",2021-12-07 23:09:41.257763,2021-12-08 04:06:45+00:00,0,"[{'text': 'token', 'indices': [104, 110]}, {'text': 'DeFi', 'indices': [111, 116]}, {'text': 'NFT', 'indices': [117, 121]}, {'text': 'NFTs', 'indices': [122, 127]}, {'text': 'SOL', 'indices': [128, 132]}, {'text': 'ADA', 'indices': [133, 137]}]",446,6,,Twitter for Android,"where are the investors?💰
who of you invests regularly💯
and in which cryptocurrency?📈

#token #DeFi #NFT #NFTs #SOL #ADA  #investors #Cardano
#bsc #ETH #Avalanche #memecoin
#cryptocurrencyNews #HODL #crypto
#altcoins #polkadot #chainlink #btc #launchpad #Trader #cryptocurrency"
