tweet_id,name,screen_name,retweet_count,text,mined_at,created_at,favourite_count,hashtags,status_count,followers_count,location,source_device,retweet_text
1468451938874363907,babaji,houseofbabaji,143,"RT @linqtoinc: Use your @UpholdInc Wallet and Earn!
Use your Uphold wallet the rest of December to make an investment and Linqto will put $…",2021-12-08 00:27:28.679612,2021-12-08 05:26:39+00:00,0,[],1387,23,,Twitter for iPhone,"Use your @UpholdInc Wallet and Earn!
Use your Uphold wallet the rest of December to make an investment and Linqto will put $1,000 of XRP back into your wallet. Invest in @Ripple using #XRP from your Uphold wallet and we will make that $1,500 of XRP.* https://t.co/5BqmAoySWC"
1468451936458657795,iorimaru,epic7_crpt,436,"RT @NorthernVoIP: 5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qua…",2021-12-08 00:27:28.686074,2021-12-08 05:26:38+00:00,0,"[{'text': 'NVL', 'indices': [28, 32]}]",306,210,,Twitter for iPhone,"5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qualifying TLs &amp; 30 lucky people win 50 $NVL 🎁

To win:
✅ Like, RT &amp; Follow @NorthernVoIP 
✅ Tag 3 Friends &amp; add #NVLRewards 

#XRP

https://t.co/eVvnHP2OeI"
1468451934617018371,S.,SuryaTriyadi19,0,"@NoNewNormal72 @BumCrackXRP If we never try, we will never know. 
Let me be my lucky day...

                  🌕
             🚀

@jackrizi
@Hyldadlyh
@ikhsanjp
@ahmadbluy
@feri_wengok
#giveaway #XRParmy #XRP",2021-12-08 00:27:28.691162,2021-12-08 05:26:38+00:00,0,"[{'text': 'giveaway', 'indices': [184, 193]}, {'text': 'XRParmy', 'indices': [194, 202]}, {'text': 'XRP', 'indices': [203, 207]}]",4955,74,,Twitter for Android,None
1468451922176708609,Roy (Catax - Simple Crypto Taxes),RoyCatax,0,"Don't let crypto taxes overwhelm you. #Catax - Simple Crypto Taxes will help you keep track of your transactions across multiple exchanges and generate a tax report for you @cataxapp #Blockchain  #XRPCommunity #XRP 
@SyedImt98877972",2021-12-08 00:27:28.696654,2021-12-08 05:26:35+00:00,0,"[{'text': 'Catax', 'indices': [38, 44]}, {'text': 'Blockchain', 'indices': [183, 194]}, {'text': 'XRPCommunity', 'indices': [196, 209]}, {'text': 'XRP', 'indices': [210, 214]}]",889,7,,Twitter Web App,None
1468451919840804872,human1983.bit,Human55156615,92,RT @Fr4nklyB: Moment #6 #poap issue. #xrparmy #xrp #XRPCommunity. Around 30 POAP available. This one celebrates a fun little Easter 🥚 I cam…,2021-12-08 00:27:28.701172,2021-12-08 05:26:34+00:00,0,"[{'text': 'poap', 'indices': [24, 29]}, {'text': 'xrparmy', 'indices': [37, 45]}, {'text': 'xrp', 'indices': [46, 50]}, {'text': 'XRPCommunity', 'indices': [51, 64]}]",3589,625,,Twitter for iPhone,"Moment #6 #poap issue. #xrparmy #xrp #XRPCommunity. Around 30 POAP available. This one celebrates a fun little Easter 🥚 I came across in the @Ripple website code one day! 
The rules as follows:
1.  Follow
2.  Like
3.  Retweet

Winners at Random in next 24-48 hours. https://t.co/oNMjZ2shh3"
1468451908490866688,Pedro Busquets #UNBANKYOURSELF 🕰🔥🔥🔥🔥🔥🏰👑,Mr_589_,49,RT @XRPNews_: So what is actually going on in Antarctica? #XRP,2021-12-08 00:27:28.705015,2021-12-08 05:26:32+00:00,0,"[{'text': 'XRP', 'indices': [58, 62]}]",18530,194,,Twitter for iPhone,So what is actually going on in Antarctica? #XRP
1468451904283807744,Ayub The TechDropper,Ayub51196542,0,"@NorthernVoIP Check this NVL. And add trustline nkw. This potential huge project and will be succes
@Fahran_1810
@iskaminny
@Anas_Han1f
@ImannudinAchmad
@Rezapray22
#NVLRewards #XRP",2021-12-08 00:27:28.708933,2021-12-08 05:26:31+00:00,0,"[{'text': 'NVLRewards', 'indices': [165, 176]}, {'text': 'XRP', 'indices': [177, 181]}]",2159,166,,Twitter for Android,None
1468451903637889024,Cryptowood,Cryptowood3,67,"RT @digitalassetbuy: HUGE Settlement : How SEC / Ripple / XRP Holders All Win #xrp #xrpthestandard @ripple 
https://t.co/YwNDsMRYK1",2021-12-08 00:27:28.712546,2021-12-08 05:26:31+00:00,0,"[{'text': 'xrp', 'indices': [78, 82]}, {'text': 'xrpthestandard', 'indices': [83, 98]}]",317,9,,Twitter for Android,"HUGE Settlement : How SEC / Ripple / XRP Holders All Win #xrp #xrpthestandard @ripple 
https://t.co/YwNDsMRYK1"
1468451899309539331,ＸＲＰＶＯＩＤ．,saevaah,11,"RT @Dogeh8er: Unbelievable! They just can't stop rocking 🤘🤘🤣🤣
#xrp #xrparmy #XRPCommunity 
@bearableguy123
@JoelKatz https://t.co/neRh7uS7Q0",2021-12-08 00:27:28.715610,2021-12-08 05:26:29+00:00,0,"[{'text': 'xrp', 'indices': [62, 66]}, {'text': 'xrparmy', 'indices': [67, 75]}, {'text': 'XRPCommunity', 'indices': [76, 89]}]",9555,305,,Twitter for iPhone,"Unbelievable! They just can't stop rocking 🤘🤘🤣🤣
#xrp #xrparmy #XRPCommunity 
@bearableguy123
@JoelKatz https://t.co/neRh7uS7Q0"
1468451882180165634,Gray Summer,XRPSuperior,11,RT @XRcate: Happy Tuesday #XRP family! Hope everyone’s week is off to a good start ☀️,2021-12-08 00:27:28.718657,2021-12-08 05:26:25+00:00,0,"[{'text': 'XRP', 'indices': [26, 30]}]",1300,25,,Twitter for Android,Happy Tuesday #XRP family! Hope everyone’s week is off to a good start ☀️
1468451880221114369,S.,SuryaTriyadi19,0,"@normangrant8 @MelP81970224 @xrpwest @Elizabe74767050 If we never try, we will never know. 
Let me be my lucky day...

                  🌕
             🚀

@jackrizi
@Hyldadlyh
@ikhsanjp
@ahmadbluy
@feri_wengok
#XDX #Giveaway #XRParmy #XRP",2021-12-08 00:27:28.961112,2021-12-08 05:26:25+00:00,0,"[{'text': 'XDX', 'indices': [210, 214]}, {'text': 'Giveaway', 'indices': [215, 224]}, {'text': 'XRParmy', 'indices': [225, 233]}, {'text': 'XRP', 'indices': [234, 238]}]",4955,74,,Twitter for Android,None
1468451863355805703,Ayub The TechDropper,Ayub51196542,0,"Check this NVL. And add trustline nkw. This potential huge project and will be succes
@Fahran_1810
@iskaminny
@Anas_Han1f
@ImannudinAchmad
@Rezapray22
#NVLRewards #XRP https://t.co/SCi7ZfsHIE",2021-12-08 00:27:28.968718,2021-12-08 05:26:21+00:00,0,"[{'text': 'NVLRewards', 'indices': [151, 162]}, {'text': 'XRP', 'indices': [163, 167]}]",2159,166,,Twitter for Android,None
1468451862274019331,Gray Summer,XRPSuperior,95,"RT @officialXQK: The primary goal of XQuake is to aid earthquake-affected areas, but it is expected that over time,
XQuake will become the…",2021-12-08 00:27:28.974298,2021-12-08 05:26:21+00:00,0,[],1300,25,,Twitter for Android,"The primary goal of XQuake is to aid earthquake-affected areas, but it is expected that over time,
XQuake will become the world's ultimate charity money❗️

#XQK #XRP #XRPL #XRPtheStandard #XRPArmy #Airdrops #XUMM #XRPLcommunity #Trustline #XummAirdrop #XummCommunity #Charity https://t.co/xIhKhRnqkM"
1468451808867930113,LOWKEY 🦁,CRYPTOLikeYou,73,"RT @NoNewNormal72: 🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me…",2021-12-08 00:27:28.978412,2021-12-08 05:26:08+00:00,0,"[{'text': 'Giveaways', 'indices': [21, 31]}, {'text': 'BumCrack', 'indices': [87, 96]}]",4550,2232,,Twitter for Android,"🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me &amp; @BumCrackXRP

2. Like,Share,TAG At least 5 Friends.

3. Follow #BumCrack on #Instagram
https://t.co/OnxmTJlrfV

#XRPArmy #XRPL #XRP #XRPCommunity https://t.co/6MGlhVhUvS"
1468451796393730049,Yudha Afriansyah,yudhaafr,436,"RT @NorthernVoIP: 5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qua…",2021-12-08 00:27:28.981155,2021-12-08 05:26:05+00:00,0,"[{'text': 'NVL', 'indices': [28, 32]}]",87,116,,Twitter for Android,"5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qualifying TLs &amp; 30 lucky people win 50 $NVL 🎁

To win:
✅ Like, RT &amp; Follow @NorthernVoIP 
✅ Tag 3 Friends &amp; add #NVLRewards 

#XRP

https://t.co/eVvnHP2OeI"
1468451792174395392,Christian Johnson,Christi54709303,53,"RT @realXRPwhale: $XRP Day 322: Coinbase, #relistXRP now. WE WANT IT NOW!

#XRP #XRPArmy",2021-12-08 00:27:28.983579,2021-12-08 05:26:04+00:00,0,"[{'text': 'relistXRP', 'indices': [42, 52]}, {'text': 'XRP', 'indices': [75, 79]}, {'text': 'XRPArmy', 'indices': [80, 88]}]",102,32,,Twitter for iPhone,"$XRP Day 322: Coinbase, #relistXRP now. WE WANT IT NOW!

#XRP #XRPArmy"
1468451777397751809,guntur,gunturr6666,436,"RT @NorthernVoIP: 5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qua…",2021-12-08 00:27:28.985870,2021-12-08 05:26:00+00:00,0,"[{'text': 'NVL', 'indices': [28, 32]}]",776,221,,Twitter for Android,"5 Million #NVL Airdrop 20th Dec

13K TLs with 5 NVL or more currently qualify for AD

Max TLs 30K

Help us get to 30K qualifying TLs &amp; 30 lucky people win 50 $NVL 🎁

To win:
✅ Like, RT &amp; Follow @NorthernVoIP 
✅ Tag 3 Friends &amp; add #NVLRewards 

#XRP

https://t.co/eVvnHP2OeI"
1468451766521909250,eazyweaniesniper🚀,eazyweanie,73,"RT @NoNewNormal72: 🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me…",2021-12-08 00:27:28.988181,2021-12-08 05:25:58+00:00,0,"[{'text': 'Giveaways', 'indices': [21, 31]}, {'text': 'BumCrack', 'indices': [87, 96]}]",2731,54,,Twitter for Android,"🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me &amp; @BumCrackXRP

2. Like,Share,TAG At least 5 Friends.

3. Follow #BumCrack on #Instagram
https://t.co/OnxmTJlrfV

#XRPArmy #XRPL #XRP #XRPCommunity https://t.co/6MGlhVhUvS"
1468451765137784834,najjuj,wtfbronig,34,"RT @LinqtoGIC: ""#XRP has seemed to capture the imagination of a large slice of the crypto community in Australia"" -@CaroBowler , CEO at @BT…",2021-12-08 00:27:28.990888,2021-12-08 05:25:57+00:00,0,"[{'text': 'XRP', 'indices': [16, 20]}]",2817,31,,Twitter for iPhone,"""#XRP has seemed to capture the imagination of a large slice of the crypto community in Australia"" -@CaroBowler , CEO at @BTCMarkets at #GIC21 https://t.co/AZE6vhwozO"
1468451754538946562,Swizzn9,swizzn9_xrp,33,RT @FilanLaw: #XRPCommunity #XRP More Congress and crypto updates from @RonwHammond,2021-12-08 00:27:28.993878,2021-12-08 05:25:55+00:00,0,"[{'text': 'XRPCommunity', 'indices': [14, 27]}, {'text': 'XRP', 'indices': [28, 32]}]",3902,57,,Twitter for Android,#XRPCommunity #XRP More Congress and crypto updates from @RonwHammond https://t.co/NElxh9Jo1q
1468451754304065538,ملیکا صالحی,mlyka14734215,8,"RT @Gems_Club_ama: Some Information about PolkaDOT 👇🏻 
#PolkaDot #BNB  #BTC  #Ethereum #Solana #ADA #xrp #MANAUSDT #Metaverse https://t.co/…",2021-12-08 00:27:29.214595,2021-12-08 05:25:55+00:00,0,"[{'text': 'PolkaDot', 'indices': [55, 64]}, {'text': 'BNB', 'indices': [65, 69]}, {'text': 'BTC', 'indices': [71, 75]}, {'text': 'Ethereum', 'indices': [77, 86]}, {'text': 'Solana', 'indices': [87, 94]}, {'text': 'ADA', 'indices': [95, 99]}, {'text': 'xrp', 'indices': [100, 104]}, {'text': 'MANAUSDT', 'indices': [105, 114]}, {'text': 'Metaverse', 'indices': [115, 125]}]",17,8,,Twitter for Android,"Some Information about PolkaDOT 👇🏻 
#PolkaDot #BNB  #BTC  #Ethereum #Solana #ADA #xrp #MANAUSDT #Metaverse https://t.co/HEPVYxY2XF"
1468451737355046912,Dax,Daxkoy28,473,"RT @Vagabondappio: Sneak peek behind the scenes... 

We said it from the very beginning, this will be a fair airdrop! 

#fairdrop #xrp #xrp…",2021-12-08 00:27:29.222736,2021-12-08 05:25:51+00:00,0,"[{'text': 'fairdrop', 'indices': [120, 129]}, {'text': 'xrp', 'indices': [130, 134]}]",3279,77,,Twitter for Android,"Sneak peek behind the scenes... 

We said it from the very beginning, this will be a fair airdrop! 

#fairdrop #xrp #xrpl #Airdrops #earlygem https://t.co/NLF2cgZqMk"
1468451737195487232,Your Guide to Blockchain,blockchainconvo,1,RT @RoyCatax: Sometimes you have to stay on top of your taxes. That's why #Catax exists. Import all your transactions and we'll do the rest…,2021-12-08 00:27:29.228511,2021-12-08 05:25:51+00:00,0,"[{'text': 'Catax', 'indices': [74, 80]}]",29960,313,,BlockchainRetweetBot,"Sometimes you have to stay on top of your taxes. That's why #Catax exists. Import all your transactions and we'll do the rest @cataxapp #Blockchain  #Binancechain #XRP 
@SushantMaity8"
1468451722926313472,S.,SuryaTriyadi19,0,"@facemetatoken_ @AHMADBluy If we never try, we will never know. 
Let me be my lucky day...

                  🌕
             🚀

@jackrizi
@Hyldadlyh
@ikhsanjp
@ahmadbluy
@feri_wengok
#giveaway #XRParmy #XRP",2021-12-08 00:27:29.231402,2021-12-08 05:25:47+00:00,0,"[{'text': 'giveaway', 'indices': [183, 192]}, {'text': 'XRParmy', 'indices': [193, 201]}, {'text': 'XRP', 'indices': [202, 206]}]",4955,74,,Twitter for Android,None
1468451699329273857,Now on Bitcoin,nowonbitcoin,0,"Visa forms new crypto advisory unit as client demand grows  

#btc #bitcoin #cryptocurrency #ethereum #仮想通貨 #ビットコイン #日経平均 #リップル #ドル #xrp #crypto #暗号通貨 #ripple #dontstopwontstop #blockchain",2021-12-08 00:27:29.233806,2021-12-08 05:25:42+00:00,0,"[{'text': 'btc', 'indices': [62, 66]}, {'text': 'bitcoin', 'indices': [67, 75]}, {'text': 'cryptocurrency', 'indices': [76, 91]}, {'text': 'ethereum', 'indices': [92, 101]}, {'text': '仮想通貨', 'indices': [102, 107]}, {'text': 'ビットコイン', 'indices': [108, 115]}, {'text': '日経平均', 'indices': [116, 121]}, {'text': 'リップル', 'indices': [122, 127]}, {'text': 'ドル', 'indices': [128, 131]}, {'text': 'xrp', 'indices': [132, 136]}, {'text': 'crypto', 'indices': [137, 144]}, {'text': '暗号通貨', 'indices': [145, 150]}, {'text': 'ripple', 'indices': [151, 158]}, {'text': 'dontstopwontstop', 'indices': [159, 176]}, {'text': 'blockchain', 'indices': [177, 188]}]",46384,4369,,IFTTT,None
1468451695403307010,EEV FAM,eev_fam,73,"RT @NoNewNormal72: 🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me…",2021-12-08 00:27:29.236152,2021-12-08 05:25:41+00:00,0,"[{'text': 'Giveaways', 'indices': [21, 31]}, {'text': 'BumCrack', 'indices': [87, 96]}]",2893,89,,Twitter for Android,"🏆 #Giveaways 🏆

10 Lucky Winners have the Chance of Winning  5,000  #BumCrack each

Must do the following 

1. Follow Me &amp; @BumCrackXRP

2. Like,Share,TAG At least 5 Friends.

3. Follow #BumCrack on #Instagram
https://t.co/OnxmTJlrfV

#XRPArmy #XRPL #XRP #XRPCommunity https://t.co/6MGlhVhUvS"
1468451694136676352,Now on Bitcoin,nowonbitcoin,0,"Australian government gives nod to 6 world leading crypto reforms  

#btc #bitcoin #cryptocurrency #ethereum #仮想通貨 #ビットコイン #日経平均 #リップル #ドル #xrp #crypto #暗号通貨 #ripple #dontstopwontstop #blockchain",2021-12-08 00:27:29.238402,2021-12-08 05:25:41+00:00,0,"[{'text': 'btc', 'indices': [69, 73]}, {'text': 'bitcoin', 'indices': [74, 82]}, {'text': 'cryptocurrency', 'indices': [83, 98]}, {'text': 'ethereum', 'indices': [99, 108]}, {'text': '仮想通貨', 'indices': [109, 114]}, {'text': 'ビットコイン', 'indices': [115, 122]}, {'text': '日経平均', 'indices': [123, 128]}, {'text': 'リップル', 'indices': [129, 134]}, {'text': 'ドル', 'indices': [135, 138]}, {'text': 'xrp', 'indices': [139, 143]}, {'text': 'crypto', 'indices': [144, 151]}, {'text': '暗号通貨', 'indices': [152, 157]}, {'text': 'ripple', 'indices': [158, 165]}, {'text': 'dontstopwontstop', 'indices': [166, 183]}, {'text': 'blockchain', 'indices': [184, 195]}]",46384,4369,,IFTTT,None
1468451693499392002,#XWSBaerox Tesla,notario_joey,473,"RT @Vagabondappio: Sneak peek behind the scenes... 

We said it from the very beginning, this will be a fair airdrop! 

#fairdrop #xrp #xrp…",2021-12-08 00:27:29.240759,2021-12-08 05:25:40+00:00,0,"[{'text': 'fairdrop', 'indices': [120, 129]}, {'text': 'xrp', 'indices': [130, 134]}]",636,9,,Twitter Web App,"Sneak peek behind the scenes... 

We said it from the very beginning, this will be a fair airdrop! 

#fairdrop #xrp #xrpl #Airdrops #earlygem https://t.co/NLF2cgZqMk"
1468451689246171140,Christian Johnson,Christi54709303,62,"RT @realXRPwhale: $XRP I just want to see a vertical green candle to $7-$13 🚀

Am I asking too much? 

#XRP",2021-12-08 00:27:29.243729,2021-12-08 05:25:39+00:00,0,"[{'text': 'XRP', 'indices': [103, 107]}]",102,32,,Twitter for iPhone,"$XRP I just want to see a vertical green candle to $7-$13 🚀

Am I asking too much? 

#XRP"
1468451673223753728,S.,SuryaTriyadi19,0,"@NorthernVoIP If we never try, we will never know. 
Let me be my lucky day...

                  🌕
             🚀

@jackrizi
@Hyldadlyh
@ikhsanjp
@ahmadbluy
@feri_wengok
#giveaway #XRParmy #XRP",2021-12-08 00:27:29.246448,2021-12-08 05:25:36+00:00,0,"[{'text': 'giveaway', 'indices': [170, 179]}, {'text': 'XRParmy', 'indices': [180, 188]}, {'text': 'XRP', 'indices': [189, 193]}]",4955,74,,Twitter for Android,None
1468451664327692289,Cryptowood,Cryptowood3,684,"RT @amitkejriwal01: 🚨🎁✨GIVEAWAY🎁✨🚨

200Million $XFLOKI to 10 random people. 

1⃣Follow Me
2⃣Retweet &amp; Like
3⃣Tag 5 friends 

Thanks to @Nim…",2021-12-08 00:27:29.465074,2021-12-08 05:25:33+00:00,0,[],317,9,,Twitter for Android,"🚨🎁✨GIVEAWAY🎁✨🚨

200Million $XFLOKI to 10 random people. 

1⃣Follow Me
2⃣Retweet &amp; Like
3⃣Tag 5 friends 

Thanks to @Nimpijarnsuphi (The boss baby) for sponsoring this giveaway 🙏

#Giveway #XUMM #XRPCommunity #XRPL #xrp #XRPLcommunity #Giveaways #xflokis #freebie #prize https://t.co/CtxF8paLAp"
1468451662851309571,ikhsan_jp,ikhsanjp,0,"@XStreetDogs @Tk3Care To the moon🚀🚀🚀🚀

@AgungSulisty0  @NyWkyddN @feri_wengok @SuryaTriyadi19 @solidmondy @fajri_v23 @AHMADBluy
                   
Wish me luck,, 🤲😇, 
#XRP #XRPArmy #giveaway",2021-12-08 00:27:29.469395,2021-12-08 05:25:33+00:00,0,"[{'text': 'XRP', 'indices': [168, 172]}, {'text': 'XRPArmy', 'indices': [173, 181]}, {'text': 'giveaway', 'indices': [182, 191]}]",2119,35,,Twitter for Android,None
1468451656572358656,Ujang21,Ujang2120,188,"RT @cryptospace_eth: 🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP…",2021-12-08 00:27:29.473444,2021-12-08 05:25:32+00:00,0,"[{'text': 'Giveaway', 'indices': [99, 108]}, {'text': 'BTC', 'indices': [109, 113]}, {'text': 'ETH', 'indices': [114, 118]}, {'text': 'ADA', 'indices': [119, 123]}, {'text': 'XRP', 'indices': [124, 128]}, {'text': 'SAND', 'indices': [129, 134]}, {'text': 'SXP', 'indices': [135, 139]}]",2354,26,,Twitter Web App,"🎁3 Person win $1000 $BUSD 

☑️FOLLOW ME
🔁RT+LIKE
👥Tag 3 friends

Good luck❤️

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP #buythedip #HOT #Bitcoin  #DOGE #CAKE #TRX #REEF #cryptocrash #Çekiliş #ETH #cryto #Binance #NFT #BNB #BSC #BSCGem #avax"
